name,ngram,textfreq,corpfreq,diff,diffsum,length, ngram,etc
riddle 27.txt,eo,0.02093398,0.01481712,0.00611686,0.00611686,621,on,0.02093398,0.01616333,0.00477065,0.0108875,621,ge,0.01932367,0.01592455,0.00339912,0.01428663,621,en,0.01771337,0.0103992,0.00731416,0.02160079,621,de,0.01610306,0.01264649,0.00345657,0.02505736,621,,eor,0.00805153,0.00432457,0.00372696,0.00372696,621,nde,0.00805153,0.00284177,0.00520976,0.00893672,621,gen,0.00644122,0.00176972,0.0046715,0.01360822,621,ond,0.00644122,0.00331933,0.00312189,0.01673011,621,æge,0.00644122,0.00082443,0.00561679,0.0223469,621,,inde,0.00483092,0.000113,0.00471792,0.00471792,621,iceo,0.00322061,0.00017589,0.00304472,0.00776264,621,ceom,0.00322061,9.63e-05,0.00312431,0.01088695,621,weor,0.00322061,0.00110448,0.00211613,0.01300308,621,unde,0.00322061,0.00067605,0.00254456,0.01554764,621,,
riddle 28.txt,an,0.01923077,0.01912302,0.00010775,0.00010775,468,ed,0.01923077,0.00422532,0.01500545,0.0151132,468,en,0.01923077,0.0103992,0.00883156,0.02394476,468,nd,0.01709402,0.01238511,0.00470891,0.02865367,468,on,0.01709402,0.01616333,0.00093069,0.02958436,468,,dþy,0.00854701,6.878e-05,0.00847822,0.00847822,468,est,0.00854701,0.00191122,0.00663579,0.01511401,468,ond,0.00854701,0.00331933,0.00522767,0.02034169,468,wed,0.00641026,0.00014936,0.0062609,0.02660258,468,dmi,0.00641026,0.00039109,0.00601917,0.03262175,468,,dmid,0.00641026,0.00018277,0.00622749,0.00622749,468,midþ,0.00641026,0.00011792,0.00629234,0.01251983,468,idþy,0.00641026,4.029e-05,0.00636997,0.0188898,468,esta,0.00641026,0.00036456,0.0060457,0.0249355,468,stan,0.00641026,0.00057582,0.00583443,0.03076993,468,,
riddle 29.txt,eo,0.018,0.01481712,0.00318288,0.00318288,500,an,0.018,0.01912302,0.00112302,0.0043059,500,um,0.016,0.00870711,0.00729289,0.01159879,500,on,0.016,0.01616333,0.00016333,0.01176212,500,or,0.014,0.01089642,0.00310358,0.0148657,500,,iht,0.008,0.00216769,0.00583231,0.00583231,500,wih,0.006,0.00023681,0.00576319,0.0115955,500,sea,0.006,0.0008657,0.0051343,0.0167298,500,lic,0.006,0.00145823,0.00454177,0.02127157,500,num,0.006,0.00133933,0.00466067,0.02593224,500,,wiht,0.006,0.00022797,0.00577203,0.00577203,500,huþe,0.006,1.081e-05,0.00598919,0.01176122,500,wund,0.004,0.00037242,0.00362758,0.0153888,500,undo,0.004,0.00016705,0.00383295,0.01922175,500,ndor,0.004,0.00014248,0.00385752,0.02307927,500,,
riddle 3.txt,ea,0.01611002,0.01641587,0.00030585,0.00030585,2545,on,0.01611002,0.01616333,5.331e-05,0.00035916,2545,st,0.01532417,0.00704351,0.00828065,0.00863981,2545,ge,0.01493124,0.01592455,0.00099331,0.00963312,2545,re,0.0129666,0.00995112,0.00301548,0.0126486,2545,,nne,0.00589391,0.00276513,0.00312878,0.00312878,2545,nde,0.00550098,0.00284177,0.00265921,0.00578799,2545,ond,0.00510806,0.00331933,0.00178872,0.00757671,2545,ste,0.0043222,0.00166163,0.00266057,0.01023728,2545,rea,0.00392927,0.00126563,0.00266364,0.01290092,2545,,hwil,0.00314342,0.00031346,0.00282996,0.00282996,2545,wilu,0.00314342,0.00011792,0.0030255,0.00585546,2545,ilum,0.00314342,0.00012283,0.00302059,0.00887605,2545,þonn,0.00314342,0.00082345,0.00231997,0.01119602,2545,onne,0.00314342,0.00112413,0.00201929,0.01321531,2545,,
riddle 30.txt,on,0.02743902,0.01616333,0.0112757,0.0112757,328,nd,0.02439024,0.01238511,0.01200514,0.02328083,328,eg,0.0152439,0.00588695,0.00935695,0.03263778,328,ge,0.0152439,0.01592455,0.00068065,0.03331843,328,me,0.0152439,0.00548407,0.00975983,0.04307826,328,,nde,0.01219512,0.00284177,0.00935335,0.00935335,328,mid,0.00914634,0.00137176,0.00777459,0.01712793,328,ege,0.00914634,0.0032309,0.00591544,0.02304338,328,ges,0.00914634,0.0024615,0.00668485,0.02972822,328,end,0.00914634,0.00237404,0.0067723,0.03650052,328,,emid,0.00609756,0.00041074,0.00568682,0.00568682,328,midw,0.00609756,0.00011005,0.00598751,0.01167433,328,ndeb,0.00609756,5.994e-05,0.00603762,0.01771195,328,rege,0.00609756,0.00037045,0.00572711,0.02343906,328,eges,0.00609756,0.00056796,0.0055296,0.02896865,328,,
riddle 30b.txt,on,0.02201258,0.01616333,0.00584925,0.00584925,318,nd,0.01886792,0.01238511,0.00648282,0.01233207,318,ge,0.01886792,0.01592455,0.00294338,0.01527544,318,eg,0.01572327,0.00588695,0.00983632,0.02511176,318,me,0.01572327,0.00548407,0.0102392,0.03535096,318,,ege,0.01257862,0.0032309,0.00934772,0.00934772,318,nde,0.00943396,0.00284177,0.00659219,0.01593991,318,ges,0.00943396,0.0024615,0.00697247,0.02291237,318,end,0.00943396,0.00237404,0.00705992,0.02997229,318,mec,0.00943396,0.00031051,0.00912345,0.03909575,318,,rege,0.00628931,0.00037045,0.00591886,0.00591886,318,eges,0.00628931,0.00056796,0.00572135,0.0116402,318,ende,0.00628931,0.00117523,0.00511408,0.01675428,318,iceo,0.00314465,0.00017589,0.00296876,0.01972304,318,ceom,0.00314465,9.63e-05,0.00304836,0.0227714,318,,
riddle 31.txt,ge,0.02227433,0.01592455,0.00634978,0.00634978,853,on,0.01758499,0.01616333,0.00142166,0.00777144,853,um,0.01524033,0.00870711,0.00653322,0.01430466,853,eo,0.01524033,0.01481712,0.00042321,0.01472787,853,or,0.014068,0.01089642,0.00317158,0.01789944,853,,lic,0.00820633,0.00145823,0.0067481,0.0067481,853,ong,0.00820633,0.00147493,0.0067314,0.0134795,853,nge,0.007034,0.00261479,0.00441921,0.01789871,853,ræt,0.00586166,0.00020734,0.00565433,0.02355304,853,mon,0.00586166,0.00133835,0.00452332,0.02807636,853,,onge,0.00586166,0.00062004,0.00524162,0.00524162,853,wiht,0.00468933,0.00022797,0.00446136,0.00970298,853,mong,0.00468933,0.00010121,0.00458812,0.0142911,853,hyre,0.00468933,0.00012283,0.0045665,0.01885761,853,wræt,0.003517,5.404e-05,0.00346295,0.02232056,853,,
riddle 32.txt,an,0.02330097,0.01912302,0.00417795,0.00417795,515,ea,0.01941748,0.01641587,0.00300161,0.00717956,515,wi,0.01747573,0.00518732,0.01228841,0.01946797,515,ar,0.01553398,0.00540743,0.01012655,0.02959452,515,ge,0.01359223,0.01592455,0.00233232,0.03192684,515,,ear,0.00970874,0.00363574,0.006073,0.006073,515,dan,0.00582524,0.00181885,0.00400639,0.01007939,515,lic,0.00582524,0.00145823,0.00436702,0.0144464,515,wis,0.00582524,0.00048739,0.00533786,0.01978426,515,umg,0.00582524,0.00064264,0.0051826,0.02496686,515,,midd,0.0038835,0.00019456,0.00368893,0.00368893,515,idda,0.0038835,0.00021421,0.00366928,0.00735821,515,ddan,0.0038835,0.00020439,0.00367911,0.01103732,515,gear,0.0038835,0.00048542,0.00339807,0.0144354,515,licu,0.0038835,7.075e-05,0.00381275,0.01824814,515,,
riddle 33.txt,ea,0.02240326,0.01641587,0.00598739,0.00598739,491,de,0.0203666,0.01264649,0.00772011,0.01370751,491,on,0.01832994,0.01616333,0.00216661,0.01587412,491,li,0.01425662,0.00402192,0.0102347,0.02610882,491,ce,0.01425662,0.00618862,0.008068,0.03417681,491,,lon,0.00814664,0.00057582,0.00757082,0.00757082,491,ond,0.00814664,0.00331933,0.00482731,0.01239812,491,deh,0.00814664,0.00069669,0.00744995,0.01984807,491,ear,0.00814664,0.00363574,0.0045109,0.02435897,491,ter,0.00610998,0.00083819,0.00527179,0.02963077,491,,dehl,0.00610998,3.144e-05,0.00607854,0.00607854,491,scea,0.00610998,0.00115852,0.00495146,0.01102999,491,deto,0.00407332,9.63e-05,0.00397702,0.01500701,491,lond,0.00407332,0.00017098,0.00390234,0.01890935,491,ndeh,0.00407332,0.00010809,0.00396523,0.02287458,491,,
riddle 34.txt,eð,0.02114804,0.00313165,0.01801639,0.01801639,331,on,0.02114804,0.01616333,0.00498471,0.02300109,331,eo,0.01812689,0.01481712,0.00330977,0.02631086,331,an,0.01812689,0.01912302,0.00099613,0.02730699,331,te,0.01510574,0.00758593,0.00751981,0.0348268,331,,eðh,0.01208459,0.00020635,0.01187824,0.01187824,331,ond,0.01208459,0.00331933,0.00876526,0.0206435,331,oþa,0.00906344,0.00016115,0.00890229,0.02954579,331,ese,0.0060423,0.00155354,0.00448875,0.03403454,331,eoþ,0.0060423,0.00022306,0.00581924,0.03985378,331,,onge,0.0060423,0.00062004,0.00542225,0.00542225,331,eðhi,0.0060423,6.682e-05,0.00597548,0.01139773,331,eond,0.0060423,0.0011202,0.00492209,0.01631983,331,wyrt,0.0060423,5.208e-05,0.00599022,0.02231004,331,fæst,0.0060423,0.0007242,0.0053181,0.02762814,331,,
riddle 35.txt,um,0.01883239,0.00870711,0.01012528,0.01012528,531,ne,0.01883239,0.01321248,0.00561991,0.01574519,531,me,0.01694915,0.00548407,0.01146508,0.02721027,531,ea,0.01694915,0.01641587,0.00053329,0.02774355,531,en,0.01318267,0.0103992,0.00278347,0.03052702,531,,mec,0.0094162,0.00031051,0.00910568,0.00910568,531,ene,0.0094162,0.00169701,0.00771919,0.01682487,531,ewæ,0.00564972,0.00059842,0.00505129,0.02187617,531,nde,0.00564972,0.00284177,0.00280794,0.02468411,531,eme,0.00564972,0.00108679,0.00456293,0.02924704,531,,wund,0.00376648,0.00037242,0.00339406,0.00339406,531,umfr,0.00376648,7.959e-05,0.00368689,0.00708095,531,reor,0.00376648,0.00022601,0.00354047,0.01062142,531,ende,0.00376648,0.00117523,0.00259125,0.01321267,531,nden,0.00376648,0.00029872,0.00346776,0.01668043,531,,
riddle 36.txt,on,0.02832244,0.01616333,0.01215911,0.01215911,459,es,0.02178649,0.01329797,0.00848852,0.02064763,459,nd,0.01960784,0.01238511,0.00722274,0.02787037,459,ge,0.01525054,0.01592455,0.000674,0.02854437,459,we,0.01525054,0.00656497,0.00868557,0.03722995,459,,ond,0.0130719,0.00331933,0.00975256,0.00975256,459,nde,0.0087146,0.00284177,0.00587282,0.01562538,459,eso,0.0087146,0.00062299,0.00809161,0.02371699,459,efe,0.00653595,0.00083819,0.00569776,0.02941475,459,wæs,0.00653595,0.00134228,0.00519367,0.03460842,459,,eson,0.00653595,0.00023092,0.00630503,0.00630503,459,sond,0.00653595,0.00019554,0.0063404,0.01264543,459,wiht,0.0043573,0.00022797,0.00412933,0.01677476,459,gese,0.0043573,0.00046872,0.00388858,0.02066334,459,hæfd,0.0043573,0.00030167,0.00405563,0.02471897,459,,
riddle 37.txt,es,0.01677852,0.01329797,0.00348055,0.00348055,298,hi,0.01677852,0.00559806,0.01118046,0.01466102,298,ge,0.01342282,0.01592455,0.00250173,0.01716275,298,ea,0.01342282,0.01641587,0.00299305,0.02015579,298,de,0.01342282,0.01264649,0.00077633,0.02093213,298,,ege,0.00671141,0.0032309,0.00348051,0.00348051,298,sea,0.00671141,0.0008657,0.00584571,0.00932622,298,eah,0.00671141,0.00144349,0.00526792,0.01459414,298,uma,0.00671141,0.00069472,0.00601669,0.02061083,298,þru,0.00671141,7.271e-05,0.00663869,0.02724953,298,,icþa,0.0033557,4.52e-05,0.0033105,0.0033105,298,cþaw,0.0033557,7.86e-06,0.00334784,0.00665835,298,þawi,0.0033557,5.994e-05,0.00329576,0.00995411,298,awih,0.0033557,4.717e-05,0.00330854,0.01326265,298,wiht,0.0033557,0.00022797,0.00312773,0.01639038,298,,
riddle 38.txt,es,0.02788845,0.01329797,0.01459047,0.01459047,251,ge,0.02390438,0.01592455,0.00797983,0.02257031,251,eo,0.01992032,0.01481712,0.0051032,0.0276735,251,þe,0.01992032,0.0047245,0.01519582,0.04286932,251,de,0.01593625,0.01264649,0.00328977,0.04615909,251,,ges,0.01195219,0.0024615,0.0094907,0.0094907,251,ese,0.01195219,0.00155354,0.01039865,0.01988934,251,wih,0.00796813,0.00023681,0.00773131,0.02762066,251,iht,0.00796813,0.00216769,0.00580044,0.0334211,251,htg,0.00796813,0.00012971,0.00783842,0.04125952,251,,wiht,0.00796813,0.00022797,0.00774016,0.00774016,251,ihtg,0.00796813,5.699e-05,0.00791113,0.01565129,251,esce,0.00796813,0.00058565,0.00738248,0.02303377,251,eota,0.00796813,5.994e-05,0.00790819,0.03094196,251,otan,0.00796813,9.532e-05,0.00787281,0.03881477,251,,
riddle 39.txt,ne,0.02293578,0.01321248,0.0097233,0.0097233,1090,ge,0.01651376,0.01592455,0.00058921,0.01031251,1090,an,0.01651376,0.01912302,0.00260926,0.01292177,1090,ea,0.0146789,0.01641587,0.00173697,0.01465873,1090,re,0.01284404,0.00995112,0.00289291,0.01755165,1090,,hio,0.00825688,0.00033704,0.00791984,0.00791984,1090,nne,0.00733945,0.00276513,0.00457432,0.01249416,1090,ges,0.00642202,0.0024615,0.00396052,0.01645468,1090,haf,0.00642202,0.0002152,0.00620682,0.0226615,1090,afa,0.00642202,0.00025254,0.00616948,0.02883098,1090,,hafa,0.00642202,0.00015034,0.00627168,0.00627168,1090,secg,0.00458716,0.00033704,0.00425011,0.01052179,1090,ecga,0.00458716,0.00020144,0.00438572,0.0149075,1090,afað,0.00458716,0.00012283,0.00446433,0.01937183,1090,scea,0.00458716,0.00115852,0.00342863,0.02280046,1090,,
riddle 4.txt,ea,0.01857585,0.01641587,0.00215999,0.00215999,323,in,0.01857585,0.00691479,0.01166106,0.01382105,323,um,0.01857585,0.00870711,0.00986874,0.02368979,323,an,0.01857585,0.01912302,0.00054717,0.02423696,323,ne,0.01547988,0.01321248,0.00226739,0.02650435,323,,min,0.0123839,0.00111529,0.01126861,0.01126861,323,eal,0.00928793,0.00406614,0.00522179,0.0164904,323,nem,0.00928793,0.000905,0.00838292,0.02487332,323,emi,0.00928793,0.00095119,0.00833674,0.03321006,323,eþe,0.00928793,0.00112806,0.00815986,0.04136992,323,,nemi,0.00928793,0.0001926,0.00909533,0.00909533,323,emin,0.00928793,0.00023485,0.00905308,0.01814841,323,ceal,0.00619195,0.00059744,0.00559451,0.02374292,323,þegn,0.00619195,0.00016312,0.00602883,0.02977175,323,egne,0.00619195,2.85e-05,0.00616345,0.0359352,323,,
riddle 40.txt,on,0.02143048,0.01616333,0.00526716,0.00526716,3733,ea,0.01794803,0.01641587,0.00153217,0.00679932,3733,eo,0.01741227,0.01481712,0.00259515,0.00939447,3733,ic,0.01607286,0.00469699,0.01137588,0.02077035,3733,ne,0.0155371,0.01321248,0.00232462,0.02309496,3733,,ice,0.00857219,0.00137176,0.00720044,0.00720044,3733,eom,0.00723279,0.00042057,0.00681222,0.01401266,3733,ceo,0.00669703,0.00072224,0.00597479,0.01998745,3733,þon,0.00642915,0.00155747,0.00487167,0.02485912,3733,nne,0.00642915,0.00276513,0.00366402,0.02852314,3733,,iceo,0.00642915,0.00017589,0.00625325,0.00625325,3733,ceom,0.00589338,9.63e-05,0.00579709,0.01205034,3733,þonn,0.00535762,0.00082345,0.00453417,0.01658451,3733,onne,0.00535762,0.00112413,0.00423349,0.020818,3733,alde,0.00321457,0.00076645,0.00244812,0.02326612,3733,,
riddle 41.txt,an,0.02739726,0.01912302,0.00827424,0.00827424,292,þæ,0.0239726,0.00507039,0.01890222,0.02717646,292,æs,0.02054795,0.0037851,0.01676284,0.0439393,292,st,0.01712329,0.00704351,0.01007977,0.05401908,292,ea,0.01712329,0.01641587,0.00070742,0.0547265,292,,þæs,0.01712329,0.00068686,0.01643643,0.01643643,292,nþæ,0.01369863,0.00076351,0.01293512,0.02937155,292,est,0.01027397,0.00191122,0.00836275,0.0377343,292,sta,0.01027397,0.001075,0.00919897,0.04693328,292,tan,0.01027397,0.0018051,0.00846888,0.05540215,292,,nþæs,0.01369863,7.468e-05,0.01362395,0.01362395,292,esta,0.01027397,0.00036456,0.00990942,0.02353337,292,stan,0.01027397,0.00057582,0.00969815,0.03323152,292,tanþ,0.01027397,0.00011792,0.01015606,0.04338757,292,anþæ,0.01027397,0.00035866,0.00991531,0.05330288,292,,
riddle 42.txt,an,0.0261194,0.01912302,0.00699638,0.00699638,536,te,0.0130597,0.00758593,0.00547378,0.01247016,536,ga,0.0130597,0.00365146,0.00940824,0.0218784,536,ne,0.0130597,0.01321248,0.00015278,0.02203118,536,nd,0.01119403,0.01238511,0.00119108,0.02322225,536,,und,0.00559701,0.00141106,0.00418595,0.00418595,536,ega,0.00559701,0.00042155,0.00517547,0.00936142,536,gan,0.00559701,0.00158793,0.00400908,0.0133705,536,eor,0.00559701,0.00432457,0.00127245,0.01464295,536,hwy,0.00373134,0.00042351,0.00330783,0.01795078,536,,etwa,0.00373134,1.179e-05,0.00371955,0.00371955,536,unde,0.00373134,0.00067605,0.00305529,0.00677484,536,anþa,0.00373134,0.00020144,0.0035299,0.01030475,536,tanb,0.00373134,5.699e-05,0.00367435,0.0139791,536,anbe,0.00373134,0.00016606,0.00356528,0.01754438,536,,
riddle 43.txt,ne,0.02209945,0.01321248,0.00888696,0.00888696,543,or,0.02025783,0.01089642,0.00936141,0.01824838,543,se,0.01657459,0.0060825,0.01049209,0.02874046,543,es,0.01473297,0.01329797,0.00143499,0.03017546,543,an,0.01289134,0.01912302,0.00623168,0.03640713,543,,eþe,0.00736648,0.00112806,0.00623842,0.00623842,543,egi,0.00552486,0.00025745,0.00526741,0.01150583,543,ams,0.00552486,0.00016508,0.00535978,0.01686561,543,sce,0.00552486,0.00172256,0.00380231,0.02066792,543,him,0.00552486,0.00166851,0.00385635,0.02452427,543,,eesn,0.00552486,1.277e-05,0.00551209,0.00551209,543,esne,0.00552486,0.00016017,0.00536469,0.01087678,543,rdum,0.00368324,0.00034196,0.00334128,0.01421807,543,þams,0.00368324,5.404e-05,0.0036292,0.01784726,543,sceð,0.00368324,2.162e-05,0.00366162,0.02150889,543,,
riddle 44.txt,an,0.02521008,0.01912302,0.00608706,0.00608706,238,re,0.01680672,0.00995112,0.0068556,0.01294266,238,ea,0.01680672,0.01641587,0.00039086,0.01333352,238,de,0.01680672,0.01264649,0.00416024,0.01749376,238,ef,0.01680672,0.00439237,0.01241435,0.02990811,238,,þon,0.00840336,0.00155747,0.00684589,0.00684589,238,hea,0.00840336,0.00152505,0.00687832,0.0137242,238,his,0.00840336,0.00125286,0.0071505,0.02087471,238,efe,0.00840336,0.00083819,0.00756518,0.02843988,238,þæt,0.00840336,0.00309922,0.00530414,0.03374402,238,,wræt,0.00420168,5.404e-05,0.00414764,0.00414764,238,rætl,0.00420168,4.815e-05,0.00415353,0.00830117,238,ætli,0.00420168,5.798e-05,0.00414371,0.01244487,238,tlic,0.00420168,0.0001641,0.00403758,0.01648245,238,lich,0.00420168,9.138e-05,0.0041103,0.02059275,238,,
riddle 45.txt,on,0.0295858,0.01616333,0.01342247,0.01342247,169,an,0.0295858,0.01912302,0.01046278,0.02388525,169,nd,0.0295858,0.01238511,0.01720069,0.04108594,169,in,0.02366864,0.00691479,0.01675385,0.05783979,169,le,0.01775148,0.0069482,0.01080328,0.06864307,169,,ræg,0.01183432,0.00014445,0.01168987,0.01168987,169,þin,0.01183432,0.00111627,0.01071805,0.02240792,169,ind,0.01183432,0.00043138,0.01140294,0.03381086,169,ano,0.01183432,0.00090795,0.01092637,0.04473723,169,non,0.01183432,0.00122633,0.01060799,0.05534522,169,,anon,0.01183432,0.00061611,0.01121821,0.01121821,169,icon,0.00591716,0.00019456,0.0057226,0.01694081,169,conw,0.00591716,2.26e-05,0.00589456,0.02283537,169,onwi,0.00591716,0.00012381,0.00579335,0.02862871,169,nwin,0.00591716,5.011e-05,0.00586705,0.03449576,169,,
riddle 46.txt,on,0.02409639,0.01616333,0.00793306,0.00793306,249,nd,0.02409639,0.01238511,0.01171128,0.01964434,249,tw,0.02008032,0.00114378,0.01893654,0.03858087,249,we,0.01606426,0.00656497,0.00949929,0.04808016,249,in,0.01606426,0.00691479,0.00914947,0.05722963,249,,ond,0.02008032,0.00331933,0.01676099,0.01676099,249,dhi,0.01204819,0.00062299,0.0114252,0.02818619,249,his,0.01204819,0.00125286,0.01079534,0.03898153,249,ndh,0.01204819,0.00097182,0.01107637,0.0500579,249,ege,0.01204819,0.0032309,0.0088173,0.05887519,249,,dhis,0.01204819,0.00022994,0.01181826,0.01181826,249,ondh,0.01204819,0.00031346,0.01173473,0.02355299,249,amon,0.00803213,8.058e-05,0.00795155,0.03150454,249,mond,0.00803213,0.00025057,0.00778156,0.0392861,249,ndhi,0.00803213,0.0004638,0.00756833,0.04685443,249,,
riddle 47.txt,st,0.02553191,0.00704351,0.0184884,0.0184884,235,æt,0.0212766,0.00499472,0.01628187,0.03477027,235,ew,0.01702128,0.00481195,0.01220932,0.0469796,235,or,0.01702128,0.01089642,0.00612486,0.05310446,235,þæ,0.01702128,0.00507039,0.01195089,0.06505535,235,,þæt,0.01276596,0.00309922,0.00966673,0.00966673,235,wor,0.00851064,0.00143563,0.00707501,0.01674174,235,ord,0.00851064,0.00129118,0.00721946,0.0239612,235,fræ,0.00851064,0.00018473,0.0083259,0.03228711,235,ræt,0.00851064,0.00020734,0.0083033,0.04059041,235,,word,0.00851064,0.00069079,0.00781985,0.00781985,235,swea,0.00851064,0.00023485,0.00827579,0.01609564,235,weal,0.00851064,0.00050606,0.00800458,0.02410022,235,ealg,0.00851064,0.00010023,0.00841041,0.03251063,235,stne,0.00851064,0.00010711,0.00840353,0.04091416,235,,
riddle 48.txt,ng,0.02439024,0.00633897,0.01805128,0.01805128,287,de,0.02439024,0.01264649,0.01174376,0.02979504,287,an,0.02439024,0.01912302,0.00526722,0.03506226,287,ge,0.0174216,0.01592455,0.00149705,0.03655931,287,or,0.0174216,0.01089642,0.00652519,0.0430845,287,,des,0.01393728,0.00198197,0.01195531,0.01195531,287,hæl,0.01045296,0.00046675,0.00998621,0.02194152,287,end,0.01045296,0.00237404,0.00807892,0.03002044,287,ant,0.01045296,0.00031837,0.01013459,0.04015503,287,gum,0.01045296,0.00094922,0.00950374,0.04965877,287,,hæle,0.00696864,0.00035964,0.006609,0.006609,287,hrin,0.00696864,9.237e-05,0.00687627,0.01348527,287,ring,0.00696864,0.00020734,0.00676131,0.02024658,287,gend,0.00696864,0.00037242,0.00659622,0.0268428,287,ende,0.00696864,0.00117523,0.00579341,0.03263621,287,,
riddle 49.txt,nd,0.02144772,0.01238511,0.00906262,0.00906262,373,on,0.02144772,0.01616333,0.00528439,0.01434701,373,ne,0.01876676,0.01321248,0.00555427,0.01990128,373,an,0.01876676,0.01912302,0.00035626,0.02025754,373,um,0.01876676,0.00870711,0.01005965,0.03031719,373,,wil,0.01340483,0.00097969,0.01242514,0.01242514,373,ond,0.01072386,0.00331933,0.00740453,0.01982967,373,nne,0.0080429,0.00276513,0.00527777,0.02510743,373,nde,0.0080429,0.00284177,0.00520112,0.03030855,373,ear,0.00536193,0.00363574,0.00172619,0.03203474,373,,anne,0.00536193,0.00049525,0.00486668,0.00486668,373,edum,0.00536193,7.075e-05,0.00529118,0.01015786,373,dumb,0.00536193,8.058e-05,0.00528135,0.01543922,373,umba,0.00536193,1.572e-05,0.00534621,0.02078543,373,swil,0.00536193,0.00010711,0.00525482,0.02604025,373,,
riddle 5.txt,ea,0.02202643,0.01641587,0.00561057,0.00561057,454,eo,0.01762115,0.01481712,0.00280402,0.00841459,454,ge,0.0154185,0.01592455,0.00050605,0.00892064,454,me,0.0154185,0.00548407,0.00993443,0.01885506,454,de,0.01321586,0.01264649,0.00056937,0.01942444,454,,ege,0.00881057,0.0032309,0.00557968,0.00557968,454,eor,0.00881057,0.00432457,0.00448601,0.01006568,454,weo,0.00660793,0.00144545,0.00516248,0.01522816,454,ecg,0.00660793,0.00046085,0.00614707,0.02137523,454,gum,0.00660793,0.00094922,0.00565871,0.02703394,454,,weor,0.00660793,0.00110448,0.00550345,0.00550345,454,wund,0.00440529,0.00037242,0.00403287,0.00953632,454,lege,0.00440529,0.00031837,0.00408691,0.01362323,454,eorc,0.00440529,0.00031543,0.00408986,0.01771309,454,decg,0.00440529,1.081e-05,0.00439448,0.02210757,454,,
riddle 50.txt,on,0.02840909,0.01616333,0.01224576,0.01224576,352,eo,0.02840909,0.01481712,0.01359197,0.02583773,352,ne,0.02272727,0.01321248,0.00951479,0.03535252,352,hi,0.02272727,0.00559806,0.01712921,0.05248173,352,te,0.01988636,0.00758593,0.01230044,0.06478217,352,,eon,0.01420455,0.00307662,0.01112792,0.01112792,352,him,0.01136364,0.00166851,0.00969513,0.02082305,352,neo,0.00852273,0.00101506,0.00750767,0.02833071,352,yht,0.00852273,0.00071241,0.00781032,0.03614103,352,feo,0.00852273,0.00100916,0.00751356,0.0436546,352,,feon,0.00852273,0.00029676,0.00822597,0.00822597,352,hine,0.00852273,0.0004471,0.00807563,0.0163016,352,oneo,0.00568182,0.00019653,0.00548529,0.02178689,352,eorþ,0.00568182,0.00029381,0.00538801,0.0271749,352,orþa,0.00568182,0.00027121,0.00541061,0.03258552,352,,
riddle 51.txt,ea,0.02521008,0.01641587,0.00879422,0.00879422,238,ew,0.01680672,0.00481195,0.01199477,0.02078899,238,te,0.01680672,0.00758593,0.0092208,0.03000978,238,we,0.01680672,0.00656497,0.01024175,0.04025154,238,er,0.01680672,0.00663081,0.01017592,0.05042745,238,,feo,0.00840336,0.00100916,0.0073942,0.0073942,238,eow,0.00840336,0.00075466,0.0076487,0.0150429,238,owe,0.00840336,0.00041074,0.00799262,0.02303552,238,wer,0.00840336,0.00073501,0.00766835,0.03070387,238,ast,0.00840336,0.00083131,0.00757205,0.03827592,238,,feow,0.00840336,6.191e-05,0.00834146,0.00834146,238,eowe,0.00840336,0.00020635,0.00819701,0.01653846,238,ower,0.00840336,0.00010023,0.00830313,0.0248416,238,uswi,0.00840336,1.769e-05,0.00838567,0.03322727,238,icse,0.00420168,3.341e-05,0.00416827,0.03739554,238,,
riddle 52.txt,ge,0.02403846,0.01592455,0.00811391,0.00811391,208,en,0.02403846,0.0103992,0.01363926,0.02175317,208,ng,0.01923077,0.00633897,0.0128918,0.03464497,208,et,0.01923077,0.00297836,0.01625241,0.05089738,208,um,0.01923077,0.00870711,0.01052366,0.06142104,208,,nge,0.01442308,0.00261479,0.01180829,0.01180829,208,gas,0.00961538,0.0006112,0.00900419,0.02081248,208,asi,0.00961538,0.00017,0.00944539,0.03025787,208,ale,0.00961538,0.00040878,0.00920661,0.03946448,208,les,0.00961538,0.00083622,0.00877916,0.04824364,208,,gasi,0.00961538,3.93e-06,0.00961145,0.00961145,208,ales,0.00961538,6.485e-05,0.00955053,0.01916198,208,bend,0.00961538,6.289e-05,0.0095525,0.02871448,208,endu,0.00961538,0.00020242,0.00941296,0.03812744,208,ndum,0.00961538,0.00036161,0.00925378,0.04738122,208,,
riddle 53.txt,um,0.02036199,0.00870711,0.01165488,0.01165488,442,ea,0.0158371,0.01641587,0.00057876,0.01223364,442,on,0.0158371,0.01616333,0.00032623,0.01255987,442,an,0.0158371,0.01912302,0.00328592,0.01584578,442,we,0.01357466,0.00656497,0.00700969,0.02285547,442,,ear,0.00678733,0.00363574,0.00315159,0.00315159,442,num,0.00678733,0.00133933,0.005448,0.00859959,442,umw,0.00678733,0.00066426,0.00612307,0.01472266,442,ste,0.00678733,0.00166163,0.0051257,0.01984836,442,nbe,0.00452489,0.00041467,0.00411022,0.02395857,442,,wæso,0.00452489,0.00014739,0.00437749,0.00437749,442,æson,0.00452489,0.00013855,0.00438634,0.00876383,442,oþru,0.00452489,3.537e-05,0.00448951,0.01325334,442,þrum,0.00452489,4.618e-05,0.0044787,0.01773204,442,umwe,0.00452489,0.00020832,0.00431657,0.02204861,442,,
